month,line,division,terminal otp,num_sched_trips,,,,month-number
2021-11,4,A DIVISION,0.833291771,8020,2021,11,11/2021,44501
2021-11,5,A DIVISION,0.838532383,6732,2021,11,11/2021,44501
2021-11,6,A DIVISION,0.857728437,11710,2021,11,11/2021,44501
2021-11,7,A DIVISION,0.902590132,13397,2021,11,11/2021,44501
2021-11,A,B DIVISION,0.608556012,7784,2021,11,11/2021,44501
2021-11,B,B DIVISION,0.711856171,4116,2021,11,11/2021,44501
2021-11,C,B DIVISION,0.646190476,4200,2021,11,11/2021,44501
2021-11,D,B DIVISION,0.663190824,5754,2021,11,11/2021,44501
2021-11,E,B DIVISION,0.749361208,8610,2021,11,11/2021,44501
2021-11,F,B DIVISION,0.761933682,8233,2021,11,11/2021,44501
2021-11,G,B DIVISION,0.886271324,6155,2021,11,11/2021,44501
2021-11,JZ,B DIVISION,0.906671217,5861,2021,11,11/2021,44501
2021-11,L,B DIVISION,0.914504614,11486,2021,11,11/2021,44501
2021-11,M,B DIVISION,0.797106563,5668,2021,11,11/2021,44501
2021-11,N,B DIVISION,0.767719005,9566,2021,11,11/2021,44501
2021-11,Q,B DIVISION,0.759183674,6615,2021,11,11/2021,44501
2021-11,R,B DIVISION,0.774253417,5927,2021,11,11/2021,44501
2021-11,S 42nd,A DIVISION,0.998215803,11770,2021,11,11/2021,44501
2021-11,S Fkln,B DIVISION,0.994350283,4956,2021,11,11/2021,44501
2021-11,S Rock,B DIVISION,0.955741627,3344,2021,11,11/2021,44501
